epoch,loss,val_auprc,val_auroc
1,1.389015555381775,0.09517253598115939,0.5914427567069447
5,1.1665648221969604,0.1938680084870449,0.7750325640149515
10,1.0343838930130005,0.32793503829571363,0.8180930637095021
15,0.9466688632965088,0.3496946372346004,0.816976361320784
20,0.8963778614997864,0.34902277190369707,0.8083912651818719
25,0.8582088947296143,0.3425836590855772,0.7976171838598451
