epoch,loss,val_auprc,val_auroc
1,1.2820549011230469,0.12836266313408937,0.6904681141863137
5,0.9861809611320496,0.42362245909626406,0.8718288654883568
10,0.8266007900238037,0.42113533454638086,0.8567450480953417
15,0.721064031124115,0.3786652996007391,0.8364925087234284
20,0.6391341686248779,0.3468350893336132,0.8232272026009796
