epoch,loss,val_auprc,val_auroc
1,1.2381726503372192,0.16209972303090406,0.7530823470940886
5,1.192038655281067,0.2597181786160131,0.7961944107932365
10,1.1325708627700806,0.263518813911468,0.790738359270649
15,1.0505388975143433,0.22979184861421917,0.7852257737189244
20,0.9386916160583496,0.20926611989583654,0.7794876733037202
25,0.8247242569923401,0.20080924791499305,0.773086488781205
